age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,v_decile_score,priors_count,sex.Female,two_year_recid,race.African.American,race.Asian,race.Caucasian,race.Hispanic,race.Native.American,c_jail_in,c_jail_out,c_offense_date,screening_date,in_custody,out_custody
22,0,7,0,0,8,0,1,0,1,0,0,0,0,0.802350336370604,0.802350336370604,0.802265179255727,0.802350336370604,0.802350336370604,0.802350336370604
25,0,2,0,0,3,0,0,1,0,0,1,0,0,0.831388912543643,0.831388912543643,0.831388912543643,0.831388912543643,0.874478412671379,0.874478412671379
22,0,3,0,0,5,0,0,0,0,0,1,0,0,0.816656731669931,0.816827045899685,0.816656731669931,0.816741888784808,0.816656731669931,0.816827045899685
31,0,3,0,0,2,7,0,1,1,0,0,0,0,0.815549689176531,0.815634846291408,0.815464532061654,0.815549689176531,0.815549689176531,0.815634846291408
28,0,6,0,0,6,8,0,1,1,0,0,0,0,0.783019671293537,0.783275142638167,0.783019671293537,0.783104828408414,0.783019671293537,0.783275142638167
20,0,7,0,0,8,0,0,1,1,0,0,0,0,0.801243293877203,0.80132845099208,0.801243293877203,0.801243293877203,0.801243293877203,0.80132845099208
29,0,6,0,0,4,0,0,1,0,0,1,0,0,0.839478838456953,0.839904624031338,0.839478838456953,0.839478838456953,0.839478838456953,0.839904624031338
26,0,4,0,0,3,3,0,0,1,0,0,0,0,0.790939282977093,0.793749467768032,0.790939282977093,0.790939282977093,0.798433109086264,0.798518266201141
24,0,8,1,1,5,3,0,1,0,0,1,0,0,0.809248062675637,0.809248062675637,0.809248062675637,0.809248062675637,0.830111555820489,0.831303755428766
33,0,1,0,0,2,0,0,0,0,0,1,0,0,0.81137699054756,0.811462147662437,0.81137699054756,0.811462147662437,0.81137699054756,0.811462147662437
24,0,10,0,0,9,3,1,1,1,0,0,0,0,0.814868432257515,0.814953589372392,0.814868432257515,0.814953589372392,0.834965511368475,0.84348122285617
24,0,5,0,0,5,0,1,0,0,0,1,0,0,0.79213148258537,0.79213148258537,0.792046325470493,0.79213148258537,0.79213148258537,0.79213148258537
34,0,1,0,0,1,0,0,0,0,0,1,0,0,0.793579153538278,0.793579153538278,0.793579153538278,0.793579153538278,0.793579153538278,0.793579153538278
50,0,2,0,0,1,3,1,0,1,0,0,0,0,0.818785659541855,0.818785659541855,0.818700502426978,0.818785659541855,0.818785659541855,0.818785659541855
38,0,3,0,0,2,5,0,0,1,0,0,0,0,0.810610576513668,0.810695733628545,0.810610576513668,0.810695733628545,0.810610576513668,0.810695733628545
24,0,1,0,0,2,0,0,0,0,0,1,0,0,0.811717619007068,0.811802776121945,0.811717619007068,0.811802776121945,0.811717619007068,0.811802776121945
46,0,10,0,0,8,2,1,1,1,0,0,0,0,0.838797581537937,0.839649152686707,0.838797581537937,0.838882738652814,0.850889891850464,0.850975048965341
41,0,1,0,0,1,0,0,1,0,0,1,0,0,0.803883164438389,0.804223792897897,0.803883164438389,0.803968321553266,0.803883164438389,0.804223792897897
26,0,6,0,0,3,1,0,1,1,0,0,0,0,0.806778506344205,0.807885548837605,0.806778506344205,0.806863663459082,0.806778506344205,0.807885548837605
29,0,5,0,0,3,3,0,1,1,0,0,0,0,0.839138209997445,0.839223367112322,0.839138209997445,0.839138209997445,0.839138209997445,0.839223367112322
28,0,4,0,0,3,1,0,1,0,0,1,0,0,0.817337988588947,0.817678617048454,0.81725283147407,0.817337988588947,0.830707655624627,0.83258111215192
55,0,3,0,0,1,5,0,1,1,0,0,0,0,0.840160095375969,0.850293792046325,0.840160095375969,0.840245252490846,0.840160095375969,0.850293792046325
63,0,1,0,0,1,2,0,0,0,0,1,0,0,0.811462147662437,0.811717619007068,0.811462147662437,0.811717619007068,0.828323256408073,0.828749041982458
42,0,1,0,0,1,0,0,0,1,0,0,0,0,0.791365068551477,0.791450225666354,0.791365068551477,0.791365068551477,0.791365068551477,0.791450225666354
35,0,2,0,0,2,1,0,0,1,0,0,0,0,0.819126288001363,0.819211445116239,0.819126288001363,0.819211445116239,0.819126288001363,0.819211445116239
20,0,10,0,0,10,1,0,1,1,0,0,0,0,0.809759005364898,0.809929319594652,0.809759005364898,0.809759005364898,0.816571574555054,0.816656731669931
24,0,10,0,0,7,0,0,0,0,0,0,1,0,0.792216639700247,0.792301796815124,0.79213148258537,0.792216639700247,0.792216639700247,0.792301796815124
34,0,6,0,0,2,4,0,1,0,0,1,0,0,0.8437366942008,0.843821851315677,0.8437366942008,0.843821851315677,0.8437366942008,0.843821851315677
34,0,1,0,0,1,4,0,1,0,0,0,1,0,0.812569190155838,0.8152942178319,0.812569190155838,0.812654347270715,0.826620114110534,0.826705271225411
58,0,1,0,0,1,1,0,0,0,0,0,1,0,0.784552499361322,0.785404070510091,0.784552499361322,0.785489227624968,0.784552499361322,0.785404070510091
29,0,4,0,0,2,2,0,0,0,0,0,1,0,0.78318998552329,0.783275142638167,0.78318998552329,0.785404070510091,0.78318998552329,0.783275142638167
50,0,7,0,0,5,5,0,1,0,1,0,0,0,0.841011666524738,0.841948394788385,0.841011666524738,0.841011666524738,0.841011666524738,0.841948394788385
26,0,2,0,0,3,1,0,0,1,0,0,0,0,0.785915013199353,0.78600017031423,0.785915013199353,0.78600017031423,0.785915013199353,0.78600017031423
30,0,2,0,0,2,0,1,0,0,0,1,0,0,0.803372221749127,0.803457378864004,0.803372221749127,0.803457378864004,0.803372221749127,0.803457378864004
54,0,1,0,0,1,0,0,0,1,0,0,0,0,0.786340798773738,0.786425955888615,0.786340798773738,0.786425955888615,0.786340798773738,0.786425955888615
29,0,4,0,0,4,4,0,1,1,0,0,0,0,0.80916290556076,0.809844162479775,0.80916290556076,0.809248062675637,0.80916290556076,0.809844162479775
38,0,5,0,0,1,0,0,0,1,0,0,0,0,0.789576769139062,0.789661926253938,0.789491612024185,0.789576769139062,0.789576769139062,0.789661926253938
27,0,3,0,0,3,1,0,1,0,0,1,0,0,0.786596270118368,0.786681427233245,0.786596270118368,0.786681427233245,0.816997360129439,0.8175083028187
52,0,3,0,0,2,4,0,0,0,0,1,0,0,0.816145788980669,0.816230946095546,0.816145788980669,0.816230946095546,0.816145788980669,0.816230946095546
35,0,2,0,0,1,12,1,0,1,0,0,0,0,0.789236140679554,0.789236140679554,0.789150983564677,0.793834624882909,0.799029208890403,0.799029208890403
30,0,4,0,0,5,7,0,0,0,0,0,1,0,0.802520650600358,0.805756620965682,0.802520650600358,0.802605807715235,0.802520650600358,0.805756620965682
24,0,2,0,0,3,0,0,0,0,0,1,0,0,0.790768968747339,0.790854125862216,0.790768968747339,0.790768968747339,0.845099208038832,0.845610150728093
55,0,8,0,0,4,0,0,1,1,0,0,0,0,0.790768968747339,0.794601038916801,0.785489227624968,0.785574384739845,0.790768968747339,0.794601038916801
25,0,4,0,0,3,4,0,1,0,0,1,0,0,0.824406029123733,0.824831814698118,0.824320872008856,0.824831814698118,0.824406029123733,0.824831814698118
37,0,1,0,0,1,1,0,0,0,0,0,0,0,0.786596270118368,0.787022055692753,0.786596270118368,0.786681427233245,0.786596270118368,0.787022055692753
35,0,7,0,0,2,0,0,0,1,0,0,0,0,0.791961168355616,0.79213148258537,0.791961168355616,0.792046325470493,0.791961168355616,0.79213148258537
24,0,10,0,1,8,9,0,1,0,0,1,0,0,0.801754236566465,0.802605807715235,0.801754236566465,0.803712850208635,0.806863663459082,0.837094439240399
21,0,6,0,0,9,0,0,1,0,0,0,1,0,0.802265179255727,0.802350336370604,0.802265179255727,0.802350336370604,0.83147406965852,0.849697692242187
47,0,1,0,0,1,1,0,0,0,0,1,0,0,0.788980669334923,0.788980669334923,0.788895512220046,0.788980669334923,0.788980669334923,0.788980669334923
27,0,9,0,0,7,5,0,1,1,0,0,0,0,0.820063016265009,0.820148173379886,0.820063016265009,0.820148173379886,0.861364216980329,0.861364216980329
46,0,6,0,0,1,2,0,1,0,0,1,0,0,0.809503534020267,0.809588691135144,0.809503534020267,0.809588691135144,0.8677510005961,0.867836157710977
44,0,3,0,0,1,1,0,0,1,0,0,0,0,0.784722813591076,0.784722813591076,0.784722813591076,0.784722813591076,0.784722813591076,0.784722813591076
23,0,2,0,0,3,2,0,0,0,0,1,0,0,0.811717619007068,0.811802776121945,0.811717619007068,0.811802776121945,0.811717619007068,0.811802776121945
58,0,6,0,0,3,6,0,0,1,0,0,0,0,0.794260410457294,0.806523034999574,0.794260410457294,0.794345567572171,0.837860853274291,0.842799965937154
26,0,6,0,1,4,3,0,0,1,0,0,0,0,0.784297028016691,0.784467342246445,0.784297028016691,0.784382185131568,0.860597802946436,0.869198671549008
48,0,1,0,0,1,0,1,0,0,0,0,0,0,0.78514859916546,0.786596270118368,0.78514859916546,0.785233756280337,0.78514859916546,0.786596270118368
39,0,3,0,0,2,3,0,1,1,0,0,0,0,0.807970705952482,0.808226177297113,0.807970705952482,0.808055863067359,0.825598228732011,0.825768542961764
63,0,1,0,0,1,1,0,0,0,0,1,0,0,0.815209060717023,0.815720003406285,0.815209060717023,0.815975474750915,0.815209060717023,0.815720003406285
28,8,8,0,1,9,16,0,1,1,0,0,0,0,0.818019245507962,0.818104402622839,0.818019245507962,0.818104402622839,0.855232904709188,0.857361832581112
30,0,3,0,0,3,0,1,0,1,0,0,0,0,0.808651962871498,0.808737119986375,0.808651962871498,0.808651962871498,0.808651962871498,0.808737119986375
40,0,4,0,0,1,5,0,0,0,0,1,0,0,0.804223792897897,0.804223792897897,0.80413863578302,0.804223792897897,0.868261943285361,0.869028357319254
24,0,8,0,0,4,8,0,0,0,0,0,1,0,0.792046325470493,0.792046325470493,0.792046325470493,0.792046325470493,0.792046325470493,0.792046325470493
42,0,1,0,0,1,0,0,0,0,0,1,0,0,0.785404070510091,0.785404070510091,0.785404070510091,0.785404070510091,0.785404070510091,0.785404070510091
38,0,7,0,0,5,15,0,0,1,0,0,0,0,0.815379374946777,0.815379374946777,0.8152942178319,0.815379374946777,0.815379374946777,0.815379374946777
64,0,1,0,0,1,1,0,0,0,0,0,1,0,0.800732351187942,0.801413608106957,0.800647194073065,0.801413608106957,0.800732351187942,0.801413608106957
49,0,1,0,0,1,2,1,1,0,0,1,0,0,0.815123903602146,0.815123903602146,0.815123903602146,0.815123903602146,0.826875585455165,0.826960742570042
66,0,1,0,0,1,0,0,1,0,0,1,0,0,0.801498765221834,0.801583922336711,0.801498765221834,0.801498765221834,0.801498765221834,0.801583922336711
30,0,6,0,1,6,5,0,1,1,0,0,0,0,0.787532998382015,0.787618155496892,0.787532998382015,0.787618155496892,0.802265179255727,0.802350336370604
22,0,3,0,0,4,0,1,0,0,0,1,0,0,0.815209060717023,0.815209060717023,0.815123903602146,0.815209060717023,0.815209060717023,0.815209060717023
25,0,3,0,0,4,0,0,0,1,0,0,0,0,0.788640040875415,0.788725197990292,0.788640040875415,0.788725197990292,0.86468534446053,0.86494081580516
21,0,7,0,0,5,0,1,0,0,0,1,0,0,0.808396491526867,0.808566805756621,0.808396491526867,0.808481648641744,0.808396491526867,0.808566805756621
27,0,2,0,0,3,0,0,0,1,0,0,0,0,0.783275142638167,0.783360299753044,0.783275142638167,0.783360299753044,0.783275142638167,0.783360299753044
20,0,2,0,0,5,0,0,1,0,0,0,1,0,0.825513071617134,0.825598228732011,0.825513071617134,0.825598228732011,0.8426296517074,0.842714808822277
24,0,5,0,1,5,0,1,0,0,0,1,0,0,0.804819892702035,0.804905049816912,0.804819892702035,0.804819892702035,0.804819892702035,0.804905049816912
31,0,8,0,0,3,3,0,1,1,0,0,0,0,0.796985438133356,0.798688580430895,0.796985438133356,0.798688580430895,0.853444605296773,0.853529762411649
22,0,10,0,0,8,11,0,1,1,0,0,0,0,0.8426296517074,0.8426296517074,0.842544494592523,0.8426296517074,0.845184365153709,0.845269522268586
36,0,10,0,0,9,1,0,1,0,0,0,1,0,0.842033551903262,0.845439836498339,0.834113940219705,0.842714808822277,0.869794771353147,0.874819041130886
28,0,7,0,0,7,5,0,1,1,0,0,0,0,0.833517840415567,0.833602997530444,0.833517840415567,0.833517840415567,0.833517840415567,0.833602997530444
38,0,1,0,0,1,0,0,0,0,0,1,0,0,0.803457378864004,0.803457378864004,0.803457378864004,0.803457378864004,0.803457378864004,0.803457378864004
22,0,8,0,1,6,0,0,1,1,0,0,0,0,0.830877969854381,0.830963126969258,0.830877969854381,0.830963126969258,0.87779954015158,0.881290981861535
25,0,5,0,0,4,4,0,1,1,0,0,0,0,0.790598654517585,0.793323682193647,0.790598654517585,0.790683811632462,0.790598654517585,0.793323682193647
28,0,3,0,0,2,10,0,0,1,0,0,0,0,0.813591075534361,0.813591075534361,0.813591075534361,0.813591075534361,0.81946691646087,0.820148173379886
19,0,10,0,0,7,2,1,1,0,0,1,0,0,0.838542110193307,0.840415566720599,0.838542110193307,0.838712424423061,0.840926509409861,0.845014050923955
31,0,1,0,0,1,1,0,0,1,0,0,0,0,0.80328706463425,0.80328706463425,0.803201907519373,0.805586306735928,0.80328706463425,0.80328706463425
61,0,6,0,0,3,15,0,1,1,0,0,0,0,0.790513497402708,0.790598654517585,0.790513497402708,0.790598654517585,0.79604870986971,0.796133866984587
24,0,10,0,0,9,4,0,1,1,0,0,0,0,0.791365068551477,0.791450225666354,0.791365068551477,0.806267563654943,0.837775696159414,0.838031167504045
31,0,2,0,0,2,0,0,0,0,0,0,1,0,0.785574384739845,0.785574384739845,0.785574384739845,0.785574384739845,0.83258111215192,0.833006897726305
26,0,7,0,0,4,3,0,1,0,0,1,0,0,0.7890658264498,0.789150983564677,0.7890658264498,0.789150983564677,0.839138209997445,0.839138209997445
23,0,5,2,0,5,3,0,1,0,0,1,0,0,0.791961168355616,0.792727582389509,0.792046325470493,0.792046325470493,0.791961168355616,0.792727582389509
22,0,9,0,0,7,0,0,0,0,0,0,0,0,0.785318913395214,0.786681427233245,0.785318913395214,0.785404070510091,0.785318913395214,0.786681427233245
57,0,4,0,0,1,0,1,1,0,0,1,0,0,0.82534275738738,0.825513071617134,0.825257600272503,0.825427914502257,0.82534275738738,0.825513071617134
29,0,4,0,0,2,3,0,1,0,0,1,0,0,0.826620114110534,0.829941241590735,0.826620114110534,0.831814698118028,0.860172017372051,0.861108745635698
31,0,6,0,0,2,10,1,0,1,0,0,0,0,0.79102444009197,0.791109597206847,0.79102444009197,0.791109597206847,0.79102444009197,0.791109597206847
31,0,10,0,0,10,23,0,1,1,0,0,0,0,0.839649152686707,0.844332794004939,0.839649152686707,0.839649152686707,0.845780464957847,0.848675806863664
47,0,9,0,0,5,20,0,0,1,0,0,0,0,0.816145788980669,0.816316103210423,0.816145788980669,0.816230946095546,0.816145788980669,0.816316103210423
65,0,2,0,0,1,2,0,1,1,0,0,0,0,0.820403644724517,0.820829430298901,0.820403644724517,0.821936472792302,0.866473643872946,0.869879928468024
53,0,1,0,0,1,1,0,0,0,0,1,0,0,0.795708081410202,0.795793238525079,0.795708081410202,0.796559652558971,0.795708081410202,0.795793238525079
30,0,9,0,0,8,4,0,1,0,0,0,0,0,0.791109597206847,0.791194754321724,0.791109597206847,0.791194754321724,0.793323682193647,0.793919781997786
54,0,1,0,0,1,0,0,0,0,0,0,0,0,0.816145788980669,0.816145788980669,0.816060631865792,0.816145788980669,0.816145788980669,0.816145788980669
31,0,1,0,0,1,0,1,0,1,0,0,0,0,0.815975474750915,0.815975474750915,0.815890317636038,0.815975474750915,0.815975474750915,0.815975474750915
36,0,7,0,0,2,0,0,1,1,0,0,0,0,0.806608192114451,0.806693349229328,0.806608192114451,0.806693349229328,0.806608192114451,0.806693349229328
28,0,2,0,0,2,0,1,0,0,0,1,0,0,0.792046325470493,0.79213148258537,0.792046325470493,0.79213148258537,0.823128672400579,0.823213829515456
34,0,9,0,1,3,15,1,1,0,0,1,0,0,0.832240483692413,0.832495955037043,0.832155326577536,0.83258111215192,0.855573533168696,0.864174401771268
29,0,9,0,0,4,7,0,1,0,0,0,1,0,0.804734735587158,0.804819892702035,0.804734735587158,0.804905049816912,0.823980243549349,0.825172443157626
23,0,10,0,1,9,2,0,1,1,0,0,0,0,0.783445456867921,0.790258026058077,0.783445456867921,0.783445456867921,0.794771353146555,0.796644809673848
27,0,4,0,0,3,3,0,0,1,0,0,0,0,0.79213148258537,0.792216639700247,0.79213148258537,0.792216639700247,0.832410797922166,0.832495955037043
21,0,6,0,1,6,0,0,1,0,1,0,0,0,0.794430724687048,0.794515881801925,0.794430724687048,0.794515881801925,0.840500723835476,0.843821851315677
32,0,2,0,0,1,2,1,0,1,0,0,0,0,0.805756620965682,0.805756620965682,0.805671463850805,0.80941837690539,0.805756620965682,0.805756620965682
53,0,1,0,0,1,2,0,0,0,0,1,0,0,0.792557268159755,0.792642425274632,0.792557268159755,0.792727582389509,0.792557268159755,0.792642425274632
47,0,5,0,0,1,2,0,1,0,0,1,0,0,0.843140594396662,0.843310908626416,0.843140594396662,0.843140594396662,0.855829004513327,0.855914161628204
24,0,6,0,0,4,1,0,0,1,0,0,0,0,0.804649578472281,0.804734735587158,0.804649578472281,0.804734735587158,0.804649578472281,0.804734735587158
37,0,3,0,0,5,6,0,0,1,0,0,0,0,0.789321297794431,0.789406454909308,0.789321297794431,0.789321297794431,0.789321297794431,0.789406454909308
27,0,8,1,0,7,10,0,1,1,0,0,0,0,0.80218002214085,0.80218002214085,0.80218002214085,0.80218002214085,0.802776121944988,0.802946436174742
40,0,2,0,0,1,1,0,0,0,0,1,0,0,0.785829856084476,0.78600017031423,0.785829856084476,0.785915013199353,0.785829856084476,0.78600017031423
23,0,4,0,0,5,0,0,0,0,0,0,1,0,0.816827045899685,0.816827045899685,0.816827045899685,0.816827045899685,0.816827045899685,0.816827045899685
46,0,8,0,0,1,2,1,0,0,0,1,0,0,0.785829856084476,0.787532998382015,0.785829856084476,0.785915013199353,0.798518266201141,0.806948820573959
23,0,5,0,0,4,0,0,1,1,0,0,0,0,0.785233756280337,0.785318913395214,0.785233756280337,0.785318913395214,0.821510687217917,0.821766158562548
45,0,1,0,0,1,0,0,0,1,0,0,0,0,0.792301796815124,0.792472111044878,0.792301796815124,0.792386953930001,0.792301796815124,0.792472111044878
62,0,1,0,0,1,0,0,0,0,0,1,0,0,0.783019671293537,0.783275142638167,0.783019671293537,0.783104828408414,0.783019671293537,0.783275142638167
21,0,2,0,0,5,0,0,0,0,0,1,0,0,0.783360299753044,0.783445456867921,0.783360299753044,0.783445456867921,0.783360299753044,0.783445456867921
68,0,1,0,0,1,0,0,0,0,0,1,0,0,0.782849357063783,0.783104828408414,0.782849357063783,0.78293451417866,0.782849357063783,0.783104828408414
37,0,3,0,0,1,1,1,0,0,0,0,1,0,0.816145788980669,0.816316103210423,0.816145788980669,0.816230946095546,0.816145788980669,0.816316103210423
45,0,4,0,0,2,0,0,1,1,0,0,0,0,0.83453972579409,0.834795197138721,0.83453972579409,0.834624882908967,0.843310908626416,0.845610150728093
36,0,10,0,0,6,4,1,1,1,0,0,0,0,0.782593885719152,0.782679042834029,0.782593885719152,0.782679042834029,0.836838967895768,0.84961253512731
48,0,6,0,0,1,2,0,0,1,0,0,0,0,0.790002554713446,0.790087711828323,0.790002554713446,0.790002554713446,0.790002554713446,0.790087711828323
24,0,8,0,0,7,0,0,0,1,0,0,0,0,0.790513497402708,0.790598654517585,0.790428340287831,0.790513497402708,0.790513497402708,0.790598654517585
29,0,2,0,0,3,0,0,0,1,0,0,0,0,0.791961168355616,0.792046325470493,0.791961168355616,0.792046325470493,0.832410797922166,0.832410797922166
24,0,3,0,0,4,0,0,0,1,0,0,0,0,0.798944051775526,0.799029208890403,0.798944051775526,0.799199523120157,0.798944051775526,0.799029208890403
50,0,9,0,0,6,11,0,0,1,0,0,0,0,0.803712850208635,0.803883164438389,0.803712850208635,0.803712850208635,0.803712850208635,0.803883164438389
23,0,2,0,0,4,0,0,0,1,0,0,0,0,0.787703312611769,0.787703312611769,0.787703312611769,0.787703312611769,0.787703312611769,0.787703312611769
22,0,5,0,0,6,0,1,0,0,0,1,0,0,0.782593885719152,0.782764199948906,0.782593885719152,0.782679042834029,0.782593885719152,0.782764199948906
30,0,5,0,0,6,22,0,1,0,0,1,0,0,0.840585880950353,0.840841352294984,0.840585880950353,0.84067103806523,0.840585880950353,0.840841352294984
24,0,3,0,0,3,1,0,0,0,0,1,0,0,0.811291833432683,0.81137699054756,0.811291833432683,0.81444264668313,0.819381759345993,0.821084901643532
20,0,5,0,2,8,0,0,1,1,0,0,0,0,0.834624882908967,0.835306139827983,0.83453972579409,0.834624882908967,0.862045473899344,0.862130631014221
26,0,7,0,0,7,4,0,1,1,0,0,0,0,0.791961168355616,0.799029208890403,0.791961168355616,0.792046325470493,0.828067785063442,0.829345141786596
47,0,10,0,0,2,19,1,1,1,0,0,0,0,0.806182406540066,0.808822277101252,0.806182406540066,0.806267563654943,0.815720003406285,0.828919356212212
21,0,4,0,0,6,1,0,1,0,0,0,0,0,0.806437877884697,0.806523034999574,0.806437877884697,0.806523034999574,0.806437877884697,0.806523034999574
23,0,10,0,0,10,0,1,0,0,0,0,0,0,0.814102018223623,0.814187175338499,0.814102018223623,0.814187175338499,0.814102018223623,0.814187175338499
20,0,8,0,0,6,1,1,1,0,0,1,0,0,0.81333560418973,0.814783275142638,0.81333560418973,0.813420761304607,0.81333560418973,0.814783275142638
53,0,1,0,0,1,0,1,0,1,0,0,0,0,0.804905049816912,0.804905049816912,0.804905049816912,0.804905049816912,0.804905049816912,0.804905049816912
25,0,6,0,0,5,6,0,0,1,0,0,0,0,0.782508728604275,0.783019671293537,0.782508728604275,0.782593885719152,0.827131056799796,0.827131056799796
23,0,4,0,0,6,2,0,0,0,0,0,0,0,0.800562036958188,0.800647194073065,0.800562036958188,0.800647194073065,0.81946691646087,0.820573958954271
27,0,9,0,0,7,4,0,1,1,0,0,0,0,0.819296602231116,0.819296602231116,0.819296602231116,0.819296602231116,0.819296602231116,0.819296602231116
27,0,2,0,0,4,1,0,1,0,0,0,0,0,0.829430298901473,0.82951545601635,0.829430298901473,0.82951545601635,0.849271906667802,0.849357063782679
28,0,2,0,0,2,0,0,0,0,0,0,1,0,0.791365068551477,0.791450225666354,0.791365068551477,0.791450225666354,0.791365068551477,0.791450225666354
25,0,2,0,0,3,0,0,0,0,0,1,0,0,0.794686196031678,0.794686196031678,0.794601038916801,0.794856510261432,0.794686196031678,0.794686196031678
37,0,2,0,0,1,4,0,0,1,0,0,0,0,0.789832240483692,0.789917397598569,0.789832240483692,0.789917397598569,0.80132845099208,0.801413608106957
35,0,5,0,0,3,4,1,0,1,0,0,0,0,0.802265179255727,0.802435493485481,0.802265179255727,0.802350336370604,0.802265179255727,0.802435493485481
