Account_status...0.DM,Account_status....200.DM,Account_status.0..........200.DM,Duration,Credit_history.all.credits.at.this.bank.paid.back.duly,Credit_history.critical.account...other.credits.existing..not.at.this.bank.,Credit_history.delay.in.paying.off.in.the.past,Credit_history.existing.credits.paid.back.duly.till.now,Purpose.business,Purpose.car..new.,Purpose.car..used.,Purpose.domestic.appliances,Purpose.education,Purpose.furniture...equipment,Purpose.others,Purpose.radio...television,Purpose.repairs,Credit_amount,Savings_bonds...100.DM,Savings_bonds....1000.DM,Savings_bonds.100...........500.DM,Savings_bonds.500..........1000.DM,Present_employment_since...1.year,Present_employment_since....7.years,Present_employment_since.1...........4.years,Present_employment_since.4...........7.years,Installment_rate,Other_debtors_guarantors.co.applicant,Other_debtors_guarantors.guarantor,Resident_since,Property.building.society.savings.agreement...life.insurance,Property.car.or.other,Property.real.estate,Age,Other_installment_plans.bank,Other_installment_plans.none,Housing.rent,Housing.own,Existing_credits,Job.management...self.employed...highly.qualified.employee...officer,Job.skilled.employee...official,Job.unemployed...unskilled....non.resident,People_maintenance_for,Telephone.none,Foreign_worker.no,has.bad.credit.risk,Gender.Female
1,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,3552,1,0,0,0,0,0,0,1,3,0,0,4,0,1,0,27,1,0,0,1,1,0,1,0,1,1,0,1,1
0,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,1928,1,0,0,0,1,0,0,0,2,0,0,2,0,0,1,31,0,1,0,1,2,0,0,0,1,1,0,1,1
1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,2964,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,49,1,0,0,0,1,0,1,0,2,0,0,0,1
1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,1,0,1546,1,0,0,0,0,0,0,1,4,0,1,4,0,1,0,24,1,0,1,0,1,0,0,0,1,1,0,1,1
0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,683,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,29,1,0,0,1,1,0,1,0,1,1,0,0,0
0,0,1,36,0,0,0,1,0,1,0,0,0,0,0,0,0,12389,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,37,0,1,0,0,1,0,1,0,1,0,0,1,1
0,0,1,24,0,0,1,0,1,0,0,0,0,0,0,0,0,4712,0,0,0,0,0,0,1,0,4,0,0,2,1,0,0,37,1,0,0,1,2,1,0,0,1,0,0,0,1
0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,1553,0,0,1,0,0,0,0,1,3,0,0,2,1,0,0,23,0,1,1,0,2,0,1,0,1,0,0,0,0
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1372,1,0,0,0,0,0,0,1,2,0,0,3,0,1,0,36,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,2578,0,1,0,0,0,1,0,0,2,0,0,2,0,1,0,34,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,1,48,0,0,0,1,0,0,0,0,0,0,0,1,0,3979,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,41,0,1,0,1,2,0,1,0,2,0,0,0,1
1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,1,0,6758,1,0,0,0,0,0,1,0,3,0,0,2,0,1,0,31,0,1,0,1,1,0,1,0,1,0,0,1,0
1,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,3234,1,0,0,0,1,0,0,0,4,0,0,4,0,0,1,23,0,1,1,0,1,0,0,0,1,0,0,1,0
0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,5954,1,0,0,0,0,0,0,1,3,1,0,2,0,1,0,38,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,5433,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,26,0,1,1,0,1,1,0,0,1,0,0,0,0
1,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,806,1,0,0,0,0,0,1,0,4,0,0,4,1,0,0,22,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1082,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,27,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,2788,1,0,0,0,0,0,0,1,2,1,0,3,0,1,0,24,1,0,0,1,2,0,1,0,1,1,0,0,0
0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,2930,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,27,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,1927,0,0,0,0,0,0,1,0,3,0,0,2,0,1,0,33,0,1,0,1,2,0,1,0,1,0,0,0,0
0,0,1,36,0,1,0,0,0,1,0,0,0,0,0,0,0,2820,1,0,0,0,1,0,0,0,4,0,0,4,0,1,0,27,0,1,0,1,2,0,1,0,1,1,0,1,1
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,937,1,0,0,0,1,0,0,0,4,0,0,3,0,1,0,27,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1056,1,0,0,0,0,1,0,0,3,0,1,3,0,0,1,30,1,0,0,1,2,0,1,0,1,1,0,1,1
0,0,1,12,0,1,0,0,0,1,0,0,0,0,0,0,0,3124,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,49,1,0,0,1,2,0,0,0,2,1,0,0,1
0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1388,1,0,0,0,0,0,1,0,4,0,0,2,0,0,1,26,0,1,1,0,1,0,1,0,1,1,0,0,0
0,0,1,36,0,0,0,1,0,0,0,0,0,0,0,0,1,2384,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,33,0,1,1,0,1,0,0,0,1,1,0,1,1
0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2133,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,52,0,1,0,0,1,1,0,0,1,0,0,0,0
1,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,2039,1,0,0,0,0,0,1,0,1,0,0,4,0,0,1,20,1,0,1,0,1,0,1,0,1,1,0,1,0
1,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,2799,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,36,0,1,1,0,2,0,1,0,2,1,0,0,1
1,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1289,1,0,0,0,0,0,1,0,4,0,1,1,1,0,0,21,0,1,0,1,1,0,0,0,1,1,0,0,1
1,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1217,1,0,0,0,0,0,1,0,4,0,0,3,0,0,1,47,0,1,0,1,1,0,0,0,1,0,0,1,1
1,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,2246,1,0,0,0,0,1,0,0,3,0,0,3,1,0,0,60,0,1,0,1,2,0,1,0,1,1,0,1,1
1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,385,1,0,0,0,0,0,0,1,4,0,0,3,0,0,1,58,0,1,0,1,4,0,0,0,1,0,0,0,0
0,0,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,1965,0,0,0,0,0,0,1,0,4,0,0,4,0,1,0,42,0,1,1,0,2,0,1,0,1,0,0,0,0
0,0,0,21,0,0,0,1,1,0,0,0,0,0,0,0,0,1572,0,1,0,0,0,1,0,0,4,0,0,4,0,0,1,36,1,0,0,1,1,0,0,0,1,1,0,0,0
0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,2718,1,0,0,0,0,0,1,0,3,0,0,4,1,0,0,20,0,1,1,0,1,0,0,0,1,0,0,1,0
1,0,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,1358,0,0,0,0,0,1,0,0,4,0,0,3,0,1,0,40,0,0,0,1,1,1,0,0,1,0,0,1,1
0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,931,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,32,0,0,0,1,1,0,0,0,1,1,0,1,0
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1442,1,0,0,0,0,0,0,1,4,0,0,4,0,1,0,23,0,1,1,0,2,0,1,0,1,1,0,1,0
0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,4241,1,0,0,0,0,0,1,0,1,0,0,4,0,0,1,36,0,1,0,1,3,0,0,0,1,0,0,1,1
0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,2775,1,0,0,0,0,0,0,1,2,0,0,2,1,0,0,31,1,0,0,1,2,0,1,0,1,1,0,1,1
0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,3863,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,32,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,1,0,2329,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,45,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,1,9,0,0,0,1,0,0,0,0,0,1,0,0,0,918,1,0,0,0,0,0,1,0,4,0,0,1,1,0,0,30,0,1,0,1,1,0,1,0,1,1,0,1,0
0,0,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,1837,1,0,0,0,0,0,0,1,4,0,0,4,0,0,0,34,1,0,0,0,1,0,0,0,1,1,0,1,0
0,0,0,36,0,0,0,1,0,0,0,0,0,1,0,0,0,3349,1,0,0,0,0,0,1,0,4,0,0,2,0,1,0,28,0,1,0,1,1,1,0,0,1,0,0,1,0
0,1,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1275,1,0,0,0,1,0,0,0,4,0,0,2,1,0,0,23,0,1,0,1,1,0,1,0,1,1,0,0,0
1,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,2828,0,0,0,1,0,0,1,0,4,0,0,4,0,0,1,22,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,4526,1,0,0,0,0,0,1,0,3,0,0,2,0,0,1,74,0,1,0,1,1,1,0,0,1,0,0,0,1
0,0,1,36,0,0,0,1,0,0,0,0,0,0,0,1,0,2671,0,0,1,0,0,0,1,0,4,1,0,4,0,0,0,50,0,1,0,0,1,0,1,0,1,1,0,1,0
0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,2051,1,0,0,0,1,0,0,0,4,0,0,1,0,0,1,33,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,1300,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,45,1,0,0,0,1,0,1,0,2,1,0,0,1
1,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,741,0,0,1,0,0,0,0,0,4,0,0,3,1,0,0,22,0,1,0,1,1,0,1,0,1,1,0,1,0
0,1,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1240,0,0,1,0,0,1,0,0,1,0,0,4,0,0,0,48,0,1,0,0,1,0,0,0,2,1,0,1,0
1,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,3357,0,1,0,0,1,0,0,0,4,0,0,2,0,1,0,29,1,0,0,1,1,0,1,0,1,1,0,0,0
1,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,3632,1,0,0,0,0,0,1,0,1,0,1,4,0,1,0,22,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0,0,18,0,0,1,0,0,0,0,0,0,1,0,0,0,1808,1,0,0,0,0,0,0,1,4,0,0,1,0,0,1,22,0,1,0,1,1,0,1,0,1,1,0,1,0
0,0,1,48,0,0,0,0,1,0,0,0,0,0,0,0,0,12204,0,0,0,0,0,0,1,0,2,0,0,2,0,1,0,48,1,0,0,1,1,1,0,0,1,0,0,0,1
0,0,1,60,0,0,1,0,0,0,0,0,0,0,0,1,0,9157,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,27,0,1,0,0,1,1,0,0,1,1,0,0,1
1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,3676,1,0,0,0,0,0,1,0,1,0,0,3,0,0,1,37,0,1,1,0,3,0,1,0,2,1,0,0,1
0,0,1,30,0,0,0,1,0,0,0,0,0,1,0,0,0,3441,0,0,1,0,0,0,1,0,2,1,0,4,0,1,0,21,0,1,1,0,1,0,1,0,1,1,0,1,0
0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,640,1,0,0,0,0,0,1,0,4,0,0,2,0,0,1,49,0,1,0,1,1,0,0,0,1,1,0,0,1
0,0,1,21,0,1,0,0,1,0,0,0,0,0,0,0,0,3652,1,0,0,0,0,0,0,1,2,0,0,3,1,0,0,27,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1530,1,0,0,0,0,0,1,0,3,0,0,2,1,0,0,32,1,0,0,1,2,0,1,0,1,1,0,1,1
0,0,0,48,0,0,0,1,1,0,0,0,0,0,0,0,0,3914,0,0,0,0,0,0,1,0,4,0,0,2,0,0,1,38,1,0,0,1,1,0,1,0,1,1,0,1,1
1,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1858,1,0,0,0,1,0,0,0,4,0,0,1,0,1,0,22,0,1,1,0,1,0,1,0,1,1,0,0,0
1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,2600,1,0,0,0,0,0,1,0,4,0,0,4,0,0,0,65,0,1,0,0,2,0,1,0,1,1,0,1,1
0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1979,0,0,0,0,0,1,0,0,4,0,0,2,0,1,0,35,0,1,0,1,1,0,1,0,1,1,0,0,1
0,1,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,2116,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,41,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1437,0,0,1,0,0,0,0,1,2,0,0,3,0,0,0,29,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,0,42,0,1,0,0,0,0,0,0,0,1,0,0,0,4042,0,0,0,1,0,0,1,0,4,0,0,4,0,0,1,36,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,3832,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,64,0,1,0,1,1,0,0,0,1,1,0,0,1
1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,3660,1,0,0,0,0,0,1,0,2,0,0,4,0,1,0,28,0,1,0,1,1,0,1,0,1,1,0,0,0
1,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1553,1,0,0,0,0,0,1,0,4,0,0,3,0,1,0,44,1,0,0,1,1,0,1,0,1,1,0,1,1
0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,1,0,0,0,4,0,0,1,1,0,0,23,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1980,1,0,0,0,1,0,0,0,2,1,0,2,0,1,0,19,0,1,1,0,2,0,1,0,1,1,0,1,0
0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1355,1,0,0,0,1,0,0,0,3,0,0,4,0,1,0,25,0,1,0,1,1,0,0,0,1,0,0,1,0
0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1393,1,0,0,0,0,1,0,0,4,0,0,4,1,0,0,47,1,0,0,1,3,0,1,0,2,0,0,0,1
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1376,0,0,0,1,0,0,0,1,4,0,0,1,0,1,0,28,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,15653,1,0,0,0,0,0,0,1,2,0,0,4,0,1,0,21,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1493,1,0,0,0,1,0,0,0,4,0,0,3,0,1,0,34,0,1,0,1,1,0,1,0,2,1,0,0,0
1,0,0,42,0,0,1,0,0,0,0,0,0,0,0,1,0,4370,1,0,0,0,0,0,0,1,3,0,0,2,1,0,0,26,1,0,0,1,2,0,1,0,2,0,0,1,1
1,0,0,18,0,0,0,1,0,0,0,0,1,0,0,0,0,750,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1,27,0,1,0,1,1,0,0,1,1,1,0,1,0
0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,1,1308,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,38,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,4623,0,0,1,0,0,0,1,0,3,0,0,2,1,0,0,40,0,1,0,1,1,1,0,0,1,0,0,1,1
0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,1851,1,0,0,0,0,0,0,1,4,0,1,2,0,1,0,33,0,1,0,1,2,0,1,0,1,0,0,0,1
1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,1880,1,0,0,0,0,0,0,1,4,0,0,1,1,0,0,32,0,1,0,1,2,1,0,0,1,0,0,0,1
0,0,0,36,0,0,1,0,1,0,0,0,0,0,0,0,0,7980,0,0,0,0,1,0,0,0,4,0,0,4,0,1,0,27,0,1,1,0,2,0,1,0,1,0,0,1,1
1,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,4583,1,0,0,0,0,0,1,0,2,0,1,2,0,0,1,32,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1386,0,0,0,1,0,0,1,0,2,0,0,2,1,0,0,26,0,1,0,1,1,0,1,0,1,1,0,1,0
0,1,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,947,1,0,0,0,0,0,0,1,4,0,0,3,0,0,0,38,1,0,0,0,1,0,1,0,2,1,0,1,1
1,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,684,1,0,0,0,0,0,1,0,4,0,0,4,0,1,0,40,0,1,1,0,1,0,0,0,2,1,0,1,1
1,0,0,48,0,0,0,1,0,0,0,0,1,0,0,0,0,7476,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,50,0,1,0,0,1,1,0,0,1,0,0,0,1
0,0,1,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1922,1,0,0,0,0,0,1,0,4,0,0,2,1,0,0,37,0,1,0,1,1,0,0,0,1,1,0,1,1
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,2303,1,0,0,0,0,1,0,0,4,1,0,1,0,0,1,45,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,8086,0,0,1,0,0,1,0,0,2,0,0,4,0,1,0,42,0,1,0,1,4,1,0,0,1,0,0,1,1
0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,2346,1,0,0,0,0,0,0,1,4,0,0,3,0,1,0,35,0,1,0,1,2,0,1,0,1,0,0,0,1
1,0,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,3973,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,22,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,1,12,0,0,0,1,0,1,0,0,0,0,0,0,0,888,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,41,1,0,0,1,1,0,0,0,2,1,0,1,1
0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,1,0,10222,0,0,0,0,0,0,0,1,4,0,0,3,0,1,0,37,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,4221,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,28,0,1,0,1,2,0,1,0,1,1,0,0,0
0,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,6361,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,41,0,1,0,1,1,0,1,0,1,0,0,0,1
0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1297,1,0,0,0,0,0,1,0,3,0,0,4,0,0,1,23,0,1,1,0,1,0,1,0,1,1,0,0,1
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,900,0,0,0,0,0,0,1,0,4,0,0,2,0,1,0,23,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,0,2241,1,0,0,0,0,1,0,0,4,0,0,2,0,0,1,50,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1050,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,35,0,0,0,1,2,1,0,0,1,0,0,0,1
0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1047,1,0,0,0,0,0,1,0,2,0,0,4,1,0,0,50,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,6314,1,0,0,0,0,0,0,0,4,1,0,2,0,0,0,27,1,0,0,1,2,1,0,0,1,0,0,0,1
0,0,1,30,1,0,0,0,0,0,0,0,0,1,0,0,0,3496,0,1,0,0,0,0,1,0,4,0,0,2,0,1,0,34,0,0,0,1,1,0,1,0,2,0,0,0,1
0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,3609,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,27,0,0,0,1,1,0,1,0,1,1,0,0,0
1,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,4843,1,0,0,0,0,1,0,0,3,1,0,4,1,0,0,43,0,1,1,0,2,0,1,0,1,0,0,1,1
0,1,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,3017,1,0,0,0,0,1,0,0,4,0,0,4,1,0,0,47,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,4139,0,0,1,0,0,0,1,0,3,0,0,3,1,0,0,27,0,1,0,1,2,0,0,0,1,0,0,0,1
0,0,0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,5742,0,0,1,0,0,0,0,1,2,0,0,2,0,1,0,31,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,0,60,0,0,0,1,0,1,0,0,0,0,0,0,0,10366,1,0,0,0,0,1,0,0,2,0,0,4,1,0,0,42,0,1,0,1,1,1,0,0,1,0,0,0,1
0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,2080,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,24,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,21,0,0,1,0,1,0,0,0,0,0,0,0,0,2580,0,0,0,1,1,0,0,0,4,0,0,2,0,0,1,41,1,0,0,1,1,0,0,0,2,1,0,1,1
0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,4530,1,0,0,0,0,0,0,1,4,0,0,4,0,1,0,26,0,1,1,0,1,1,0,0,1,0,0,0,0
0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,5150,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,33,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,1,72,0,0,0,1,0,0,0,0,0,0,0,1,0,5595,0,0,1,0,0,0,1,0,2,0,0,2,0,1,0,24,0,1,0,1,1,0,1,0,1,1,0,1,1
1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,2384,1,0,0,0,0,1,0,0,4,0,0,4,0,0,1,64,1,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,1453,1,0,0,0,1,0,0,0,3,0,0,1,0,0,1,26,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1538,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,56,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,2279,0,0,0,0,0,0,1,0,4,0,0,4,0,0,0,37,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,1478,1,0,0,0,0,0,1,0,4,0,0,3,0,0,1,33,1,0,0,1,2,0,1,0,1,1,0,0,1
0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,5103,1,0,0,0,1,0,0,0,3,0,0,3,0,0,0,47,0,1,0,0,3,0,1,0,1,0,0,0,1
0,0,1,36,0,0,1,0,1,0,0,0,0,0,0,0,0,9857,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,31,0,1,0,1,2,0,0,0,2,0,0,0,1
0,0,0,60,0,0,0,1,0,1,0,0,0,0,0,0,0,6527,0,0,0,0,0,0,1,0,4,0,0,4,0,0,0,34,0,1,0,0,1,0,1,0,2,0,0,0,1
0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1347,0,0,0,0,0,0,0,1,4,0,0,2,1,0,0,27,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,2862,0,0,1,0,0,1,0,0,4,0,0,3,0,0,0,30,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,2753,0,0,1,0,0,1,0,0,3,1,0,4,0,1,0,35,0,1,0,1,1,0,1,0,1,0,0,0,1
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,3651,0,1,0,0,0,0,1,0,1,0,0,3,1,0,0,31,0,1,0,1,1,0,1,0,2,1,0,0,1
1,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,975,1,0,0,0,0,0,1,0,2,0,0,3,1,0,0,25,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,1,2631,0,0,1,0,0,0,1,0,3,0,0,2,0,0,1,25,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,2896,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,29,0,1,0,1,1,0,1,0,1,1,0,0,1
1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,4716,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,44,0,1,0,1,2,0,0,0,2,1,0,0,1
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,2284,1,0,0,0,0,0,0,1,4,0,0,2,0,1,0,28,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1236,0,0,0,1,0,0,1,0,2,0,0,4,1,0,0,50,0,1,1,0,1,0,1,0,1,1,0,0,1
0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1103,1,0,0,0,0,0,0,1,4,0,1,3,0,0,1,29,0,1,0,1,2,0,1,0,1,1,1,0,1
0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,926,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,38,0,1,0,1,1,0,0,1,1,1,0,0,0
0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,1800,1,0,0,0,0,0,1,0,4,0,0,2,0,1,0,24,0,1,0,1,2,0,1,0,1,1,0,0,1
